y	cutoff	region	region_cmb	region_group	x	x_norm
12.597	-49.4	5	2	5	-53.775002	-4.3750014
10.054001	-46.4	13	7	3	-43.18	3.2199998
14.635998	-46.4	13	7	3	-43.945	2.4550004
6.8479996	-43.4	8	3	2	-61.559998	-18.159998
10.748001	-47.4	9	5	4	-45.369999	2.0300012
16.836998	-47.4	9	5	4	-55.974998	-8.5749989
7.007	-46.4	13	7	3	-56.685001	-10.285002
13.518002	-49.4	10	2	5	-44.465	4.9349999
11.395996	-47.4	9	5	4	-60.525002	-13.125002
7.2019997	-49.4	5	2	5	-53.220001	-3.8200011
12.945	-51.4	4	1	6	-51.384998	.015001679
15.652	-46.4	13	7	3	-47.385002	-.98500216
15.823002	-42.4	7	4	1	-61.135002	-18.735003
9.5579987	-43.4	8	3	2	-47.260002	-3.860002
10.858002	-43.4	8	3	2	-67.449997	-24.049997
16.862	-49.4	5	2	5	-53.23	-3.8299994
2.493	-49.4	2	2	5	-54.630001	-5.230001
18.731003	-46.4	13	7	3	-57.639999	-11.24
13.215996	-46.4	13	7	3	-49.135002	-2.735002
3.4000015	-51.4	3	1	6	-62.509998	-11.109999
9.3729973	-49.4	10	2	5	-48.355003	1.0449966
-.66199875	-46.4	13	7	3	-42.904999	3.4950013
10.245998	-49.4	10	2	5	-55.389999	-5.9899993
8.5589981	-47.4	9	5	4	-47.529999	-.12999877
-6.7009964	-49.4	5	2	5	-65.639999	-16.24
13.729004	-49.4	10	2	5	-52.489998	-3.0899978
19.082001	-42.4	7	4	1	-46.459999	-4.059999
2.211998	-43.4	8	3	2	-59.614998	-16.214998
4.3610001	-46.4	13	7	3	-60.175003	-13.775003
13.230003	-49.4	2	2	5	-47.915001	1.4849991
5.3120003	-46.4	13	7	3	-56.625	-10.225
19.463001	-49.4	5	2	5	-48.465	.93499982
6.6389999	-43.4	8	3	2	-64.505005	-21.105005
13.466999	-46.4	13	7	3	-50.785	-4.3849998
-1.5900002	-47.4	9	5	4	-52.965	-5.5650001
7.6010017	-46.4	13	7	3	-50.845001	-4.4450011
3.0599976	-49.4	5	2	5	-67.110001	-17.710001
1.446003	-46.4	13	7	3	-54.540001	-8.1400013
12.785	-43.4	8	3	2	-47.485001	-4.0850005
-9.8359985	-43.4	8	3	2	-58.095001	-14.695002
20.980003	-52.4	12	6	7	-46.540001	5.8599992
9.0030022	-51.4	1	1	6	-61.510002	-10.110003
1.0289993	-43.4	8	3	2	-65.419998	-22.019999
22.128998	-42.4	7	4	1	-36.685001	5.7149987
3.9260025	-49.4	2	2	5	-49.805	-.4050003
8.5550003	-43.4	6	3	2	-51.364998	-7.9649978
8.3390007	-49.4	2	2	5	-56.325001	-6.9250007
10.620003	-49.4	5	2	5	-61.574997	-12.174997
11.150002	-43.4	8	3	2	-59.525002	-16.125002
13.830002	-51.4	1	1	6	-53.120003	-1.7200028
6.0429993	-47.4	9	5	4	-47.505001	-.10500107
16.207001	-46.4	13	7	3	-42.23	4.1700006
6.1500015	-46.4	13	7	3	-54.535	-8.1350002
1.1710052	-49.4	2	2	5	-67.815002	-18.415003
12.382	-49.4	5	2	5	-54.419998	-5.0199981
15.941998	-49.4	5	2	5	-50.825001	-1.4250008
12.116001	-43.4	8	3	2	-50.044998	-6.6449981
11.748997	-49.4	10	2	5	-48.93	.4699997
6.9729996	-43.4	8	3	2	-74.43	-31.030001
12.946995	-51.4	4	1	6	-60.605003	-9.2050037
10.258003	-51.4	3	1	6	-58.215	-6.8150001
4.3089981	-51.4	1	1	6	-64.709999	-13.309999
3.776001	-46.4	13	7	3	-54.535	-8.1350002
13.233002	-43.4	8	3	2	-53.049999	-9.6499996
23.449005	-51.4	4	1	6	-46.959999	4.440001
12.646004	-46.4	13	7	3	-43.809998	2.5900025
2.1819992	-49.4	5	2	5	-52.285	-2.8849998
13.465	-49.4	2	2	5	-44.915001	4.4849992
7.848999	-46.4	13	7	3	-51.044998	-4.6449981
8.1339989	-49.4	5	2	5	-57.190002	-7.7900023
8.762001	-49.4	5	2	5	-44.799999	4.6000009
17.305004	-51.4	4	1	6	-47.934998	3.4650025
22.616997	-46.4	13	7	3	-46.695	-.29499969
23.431999	-46.4	13	7	3	-47.080002	-.68000185
11.572998	-49.4	10	2	5	-60.870003	-11.470003
11.598	-46.4	13	7	3	-48.974998	-2.5749984
15.318996	-43.4	8	3	2	-52.48	-9.0799999
2.0320015	-49.4	2	2	5	-58.049999	-8.6499996
14.215	-43.4	8	3	2	-42.860001	.53999937
9.9779968	-47.4	9	5	4	-68.475006	-21.075006
9.7739983	-46.4	13	7	3	-52.190002	-5.7900023
8.5929985	-42.4	7	4	1	-46.459999	-4.059999
15.653	-46.4	13	7	3	-69.360001	-22.960001
4.7560005	-49.4	10	2	5	-58.470001	-9.0700016
5.9079971	-51.4	1	1	6	-66.68	-15.280001
5.4199982	-49.4	10	2	5	-57.290001	-7.8900008
10.362999	-43.4	6	3	2	-53.360001	-9.960001
-3.5289993	-49.4	5	2	5	-53.389999	-3.9899993
24.042999	-46.4	13	7	3	-31.504999	14.895
18.943001	-46.4	13	7	3	-45.434998	.96500242
6.4899979	-49.4	10	2	5	-68.915001	-19.515001
3.8959999	-51.4	4	1	6	-49.264999	2.1350007
9.4389992	-43.4	8	3	2	-57.105	-13.705
26.564999	-42.4	7	4	1	-39.040001	3.3599992
20.389	-49.4	10	2	5	-52.459999	-3.059999
12.407001	-46.4	13	7	3	-52.879997	-6.4799972
4.9700012	-46.4	13	7	3	-44.830002	1.5699981
12.176003	-43.4	8	3	2	-49.215	-5.8150001
16.125996	-43.4	8	3	2	-55.300003	-11.900003
10.959	-42.4	7	4	1	-65.809998	-23.409998
2.4379997	-47.4	9	5	4	-44.150002	3.2499986
16.973	-46.4	13	7	3	-44.84	1.5599998
7.5810013	-43.4	6	3	2	-59.705002	-16.305002
7.9819984	-43.4	8	3	2	-51.57	-8.1700001
25.110004	-52.4	12	6	7	-47.915001	4.4849992
6.0309982	-43.4	8	3	2	-40.925003	2.474997
16.645996	-49.4	10	2	5	-52.904999	-3.5049987
17.528996	-49.4	2	2	5	-53.07	-3.6699996
1.6899986	-46.4	13	7	3	-43.09	3.3099999
12.091999	-42.4	7	4	1	-46.690002	-4.2900023
14.174995	-42.4	7	4	1	-56.32	-13.92
1.0309982	-46.4	13	7	3	-49.190002	-2.7900023
12.639	-46.4	13	7	3	-51.334999	-4.934999
16.685001	-43.4	8	3	2	-38.834999	4.565001
12.874996	-49.4	10	2	5	-58.700001	-9.3000011
10.668999	-43.4	6	3	2	-50.139999	-6.7399993
11.009998	-49.4	5	2	5	-54.855	-5.4549994
10.932999	-43.4	6	3	2	-54.910004	-11.510004
15.062996	-46.4	13	7	3	-58.980003	-12.580004
22.699001	-46.4	13	7	3	-53.495003	-7.0950027
10.952003	-51.4	1	1	6	-71.104996	-19.704996
9.545002	-43.4	6	3	2	-54.260002	-10.860003
15.245998	-46.4	13	7	3	-59.794998	-13.394999
30.507999	-47.4	9	5	4	-33.235001	14.164999
9.0399971	-46.4	13	7	3	-51.560001	-5.1600013
7.1290016	-43.4	8	3	2	-48.989998	-5.5899978
12.654003	-43.4	8	3	2	-53.555	-10.155001
11.395	-47.4	9	5	4	-49.669998	-2.2699981
13.244999	-47.4	9	5	4	-31.955002	15.444998
15.563004	-46.4	13	7	3	-51.790001	-5.3900008
13.455002	-49.4	10	2	5	-55.455002	-6.0550017
-14.132999	-49.4	5	2	5	-65.479996	-16.079996
-3.0519981	-47.4	9	5	4	-60.610001	-13.210001
-2.0040016	-42.4	7	4	1	-49.889999	-7.4899993
-3.9589996	-43.4	6	3	2	-53.869999	-10.469999
14.830002	-51.4	4	1	6	-48.535	2.8650002
2.9139977	-46.4	13	7	3	-46.739998	-.33999786
4.7639999	-49.4	2	2	5	-64.400002	-15.000002
17.512997	-43.4	8	3	2	-54.379997	-10.979998
3.8440018	-47.4	9	5	4	-48.945	-1.5449997
9.2819977	-49.4	10	2	5	-55.114998	-5.7149978
5.5130005	-49.4	5	2	5	-54.715	-5.3150001
16.497997	-42.4	7	4	1	-55.190002	-12.790003
6.468998	-43.4	6	3	2	-50.720001	-7.3200011
2.7099991	-49.4	5	2	5	-62.864998	-13.464998
14.851002	-52.4	12	6	7	-58.59	-6.1900001
5.0590019	-43.4	8	3	2	-52.684998	-9.2849979
.77499771	-46.4	13	7	3	-40.690002	5.7099977
23.983002	-46.4	13	7	3	-41.52	4.8799996
11.161003	-49.4	5	2	5	-62.165001	-12.765001
13.361	-51.4	4	1	6	-51.654999	-.25499877
1.9599991	-43.4	8	3	2	-63.650002	-20.250002
8.1300011	-46.4	13	7	3	-42.989998	3.4100022
17.779999	-49.4	5	2	5	-39.264999	10.135
11.792004	-51.4	4	1	6	-59.025002	-7.6250014
21.285995	-46.4	13	7	3	-51.705002	-5.3050017
-2.1300011	-42.4	7	4	1	-60.709999	-18.309999
24.631996	-49.4	5	2	5	-52.700001	-3.3000007
-5.0919991	-46.4	13	7	3	-48.845001	-2.4450011
.77500153	-47.4	9	5	4	-63.875	-16.475
13.514	-46.4	13	7	3	-44.895	1.5049995
3.6310005	-46.4	13	7	3	-52.135002	-5.735002
12.513	-49.4	10	2	5	-49.940002	-.54000247
5.6450005	-43.4	8	3	2	-52.77	-9.3700008
-2.5600014	-47.4	9	5	4	-60.779999	-13.379999
3.4640007	-52.4	11	6	7	-56.965	-4.5650001
18.389	-47.4	9	5	4	-41.215	6.1849999
18.631001	-49.4	10	2	5	-54.695	-5.2949996
12.926998	-42.4	7	4	1	-49.900002	-7.5000014
15.638	-46.4	13	7	3	-49.864998	-3.4649978
6.5890007	-51.4	4	1	6	-53.639999	-2.2399993
-1.2840004	-49.4	10	2	5	-54.014999	-4.6149993
3.4399986	-49.4	5	2	5	-54.16	-4.7599998
7.5389977	-43.4	8	3	2	-56.810001	-13.410002
22.268997	-46.4	13	7	3	-45.575001	.82499921
8.2389984	-43.4	8	3	2	-49.645	-6.2450004
21.349003	-46.4	13	7	3	-47.84	-1.4400002
19.532001	-46.4	13	7	3	-59.82	-13.42
9.3670044	-42.4	7	4	1	-61.779999	-19.379999
7.7700005	-43.4	8	3	2	-40.66	2.7400002
8.1089973	-43.4	6	3	2	-48.560001	-5.1600013
8.368	-52.4	12	6	7	-58.48	-6.0799994
3.7599983	-46.4	13	7	3	-53.779999	-7.3799987
12.493999	-47.4	9	5	4	-59.994999	-12.594999
13.154999	-47.4	9	5	4	-50.794998	-3.3949981
8.5680046	-46.4	13	7	3	-53.790001	-7.3900008
18.042999	-46.4	13	7	3	-45.014999	1.3850006
3.4780006	-43.4	8	3	2	-50.98	-7.5799994
4.9839973	-43.4	8	3	2	-47.635002	-4.235002
-.7120018	-47.4	9	5	4	-55.755001	-8.3550014
6.1860008	-47.4	9	5	4	-53.325001	-5.9250007
6.3970032	-43.4	8	3	2	-58.285	-14.885
9.3829994	-49.4	5	2	5	-61.77	-12.370001
18.562	-49.4	10	2	5	-50.114998	-.71499789
.73000336	-52.4	12	6	7	-70.634995	-18.234995
33.592003	-43.4	8	3	2	-35.73	7.6700006
6.6040039	-51.4	4	1	6	-71.654999	-20.254999
-4.4610023	-43.4	8	3	2	-59.300003	-15.900003
13.918999	-49.4	10	2	5	-50.044998	-.64499819
8.8350029	-43.4	8	3	2	-44.544998	-1.1449982
14.920002	-51.4	4	1	6	-50.360001	1.0399994
8.177002	-49.4	2	2	5	-65.729996	-16.329996
25.434002	-49.4	10	2	5	-35.809998	13.590002
4.7129974	-51.4	3	1	6	-56.385002	-4.985002
9.7529984	-49.4	5	2	5	-45.425003	3.974997
8.6260071	-49.4	10	2	5	-67.175003	-17.775003
17.527	-46.4	13	7	3	-40.23	6.1700006
18.332996	-49.4	10	2	5	-46.080002	3.3199983
12.040001	-46.4	13	7	3	-51.240002	-4.8400016
7.1609993	-49.4	5	2	5	-53.635002	-4.235002
19.695999	-46.4	13	7	3	-45.059998	1.3400024
18.894997	-47.4	9	5	4	-55.695	-8.2950001
7.8430023	-49.4	10	2	5	-62.330002	-12.930002
5.8440018	-47.4	9	5	4	-62.595001	-15.195002
5.1910019	-49.4	5	2	5	-61.43	-12.030001
9.7649956	-46.4	13	7	3	-59.709999	-13.309999
7.9230003	-43.4	8	3	2	-56.73	-13.33
12.835999	-49.4	10	2	5	-48.099998	1.3000015
1.3009949	-43.4	8	3	2	-66.660004	-23.260004
11.275002	-46.4	13	7	3	-57.519997	-11.119997
-7.7469978	-46.4	13	7	3	-64.419998	-18.019999
23.026001	-49.4	5	2	5	-40.404999	8.9950008
6.8690033	-43.4	6	3	2	-53.635002	-10.235003
2	-51.4	1	1	6	-67.334999	-15.934999
13.275002	-46.4	13	7	3	-41.845001	4.5549989
7.9869957	-51.4	3	1	6	-56.404999	-5.0049987
5.2400017	-49.4	5	2	5	-40.895	8.5049992
-2.5359993	-49.4	5	2	5	-59.139999	-9.7399998
15.739998	-49.4	10	2	5	-40.885002	8.5149975
9.5379982	-42.4	7	4	1	-52.110001	-9.710001
9.4700012	-51.4	3	1	6	-57.610001	-6.2100005
12.693996	-43.4	6	3	2	-50.215	-6.8150001
8.6710014	-43.4	8	3	2	-49.514999	-6.1149993
11.403999	-51.4	4	1	6	-54.66	-3.2599998
8.3009987	-49.4	10	2	5	-52.195	-2.7949996
3.7199974	-43.4	8	3	2	-60.18	-16.780001
13.550999	-49.4	10	2	5	-44.485001	4.9149995
-2.0919991	-42.4	7	4	1	-50.355	-7.9549994
23.019001	-42.4	7	4	1	-42.870003	-.47000274
7.5340004	-49.4	5	2	5	-52.689999	-3.2899985
15.129002	-47.4	9	5	4	-54.799999	-7.3999991
14.513	-43.4	8	3	2	-43.68	-.2800003
20.019005	-46.4	13	7	3	-51.93	-5.5300002
24.762997	-47.4	9	5	4	-42.125	5.2750001
7.2410011	-43.4	8	3	2	-43.73	-.32999954
4.348999	-49.4	5	2	5	-51.445	-2.0449996
17.288002	-47.4	9	5	4	-43.275002	4.1249986
8.7729988	-46.4	13	7	3	-55.025002	-8.6250019
8.8649979	-51.4	3	1	6	-74.240005	-22.840006
7.5569992	-46.4	13	7	3	-52.785004	-6.3850036
9.7830009	-49.4	10	2	5	-46.610001	2.7899995
8.4069977	-49.4	5	2	5	-43.965	5.4349999
13.909	-46.4	13	7	3	-43.275002	3.1249986
4.8479996	-43.4	8	3	2	-55.919998	-12.519999
9.0599976	-46.4	13	7	3	-52.239998	-5.8399978
6.7729988	-47.4	9	5	4	-57.345001	-9.9450016
10.181	-47.4	9	5	4	-62.459999	-15.059999
21.605999	-46.4	13	7	3	-48.264999	-1.8649994
-5.118	-43.4	6	3	2	-51.385002	-7.985002
9.8460007	-46.4	13	7	3	-61.244999	-14.844999
12.049	-43.4	8	3	2	-49.220001	-5.8200011
8.6620026	-51.4	4	1	6	-54.824997	-3.4249969
6.4839973	-46.4	13	7	3	-46.830002	-.43000183
3.7939987	-46.4	13	7	3	-64.839996	-18.439997
-5.781002	-49.4	5	2	5	-56.945	-7.5449996
11.258999	-46.4	13	7	3	-45.330002	1.0699981
18.088001	-43.4	6	3	2	-39.09	4.3099999
-.2879982	-49.4	10	2	5	-51.544998	-2.1449981
5.3220024	-43.4	8	3	2	-56.830002	-13.430002
5.8579979	-47.4	9	5	4	-44.345001	3.0549989
10.298	-46.4	13	7	3	-51.419998	-5.0199981
1.7259979	-42.4	7	4	1	-80.089996	-37.689995
10.940998	-47.4	9	5	4	-34.035	13.365
8.7099991	-43.4	8	3	2	-50.09	-6.6900001
10.302002	-46.4	13	7	3	-38.235001	8.164999
13.254002	-46.4	13	7	3	-43.23	3.1700006
-.51200104	-51.4	4	1	6	-61.555	-10.155001
6.446003	-49.4	5	2	5	-52.650002	-3.2500014
18.315998	-49.4	5	2	5	-44.794998	4.6050019
13.202	-43.4	6	3	2	-53.440002	-10.040003
19.275002	-49.4	5	2	5	-52.529999	-3.1299987
10.626003	-51.4	4	1	6	-56.98	-5.5799994
9.6609993	-51.4	4	1	6	-55.209999	-3.809999
14.583996	-51.4	3	1	6	-51.66	-.25999984
4.9929962	-51.4	4	1	6	-61.544998	-10.144999
2.1430016	-49.4	5	2	5	-57.18	-7.7800002
15.645	-46.4	13	7	3	-52.544998	-6.1449981
27.821999	-46.4	13	7	3	-41.855003	4.5449967
11.033997	-49.4	5	2	5	-58.625	-9.2250004
15.094997	-47.4	9	5	4	-43.095001	4.3049989
12.584	-46.4	13	7	3	-41.02	5.3799996
15.399998	-43.4	8	3	2	-50.599998	-7.1999984
18.338997	-52.4	12	6	7	-58.635002	-6.235002
15.462997	-47.4	9	5	4	-46.255001	1.1449989
14.264	-46.4	13	7	3	-59.395	-12.995001
15.963001	-46.4	13	7	3	-47.184998	-.78499758
-1.2599983	-49.4	5	2	5	-54.41	-5.0099998
16.711998	-51.4	1	1	6	-49.5	1.9
13.348999	-49.4	10	2	5	-48.98	.42000046
10.212997	-46.4	13	7	3	-55.139999	-8.7399998
15.998997	-51.4	4	1	6	-55.25	-3.8499999
-9.9169998	-46.4	13	7	3	-52.48	-6.0799994
14.556999	-47.4	9	5	4	-40.825001	6.5749993
9.3479996	-49.4	10	2	5	-49.720001	-.32000121
15.691998	-51.4	4	1	6	-55.049999	-3.6499991
7.6350021	-43.4	8	3	2	-66.779999	-23.379999
15.083	-43.4	8	3	2	-50.635002	-7.235002
2.734993	-46.4	13	7	3	-70.275002	-23.875002
10.703003	-43.4	8	3	2	-64.139999	-20.74
11.263004	-47.4	9	5	4	-51.464996	-4.0649962
14.531998	-46.4	13	7	3	-53.66	-7.2599998
18.240002	-43.4	8	3	2	-36.48	6.9200006
9.5909996	-43.4	8	3	2	-38.044998	5.3550019
20.778999	-43.4	8	3	2	-40.474998	2.9250016
3.9840012	-43.4	8	3	2	-63.239998	-19.839998
11.588001	-43.4	8	3	2	-45.610001	-2.2100005
.79600143	-43.4	8	3	2	-51.315002	-7.9150023
12.365997	-43.4	6	3	2	-52.764999	-9.3649998
6.6229973	-46.4	13	7	3	-55.010002	-8.6100025
17.487	-42.4	7	4	1	-50.209999	-7.809999
8.7340012	-49.4	2	2	5	-59.004997	-9.6049976
17.259998	-46.4	13	7	3	-38.5	7.9000001
3.9860001	-43.4	8	3	2	-67.979996	-24.579996
11.865005	-49.4	5	2	5	-55.144997	-5.7449965
19.250999	-46.4	13	7	3	-43.970001	2.4299989
.57999802	-43.4	8	3	2	-58.360001	-14.960001
8.718998	-42.4	7	4	1	-49.029999	-6.6299987
12.533001	-46.4	13	7	3	-57.735001	-11.335001
17.952999	-46.4	13	7	3	-41.375	5.0250001
22.080999	-43.4	6	3	2	-33.259998	10.140001
-.46300507	-49.4	2	2	5	-71.535004	-22.135004
8.6669998	-46.4	13	7	3	-61.150002	-14.750002
5.9319992	-42.4	7	4	1	-59.34	-16.940001
8.394001	-43.4	6	3	2	-57.75	-14.35
3.0189972	-49.4	10	2	5	-73.900002	-24.500002
11.881004	-51.4	3	1	6	-52.119999	-.71999896
4.4939995	-46.4	13	7	3	-50.434998	-4.0349975
12.764004	-49.4	2	2	5	-51.91	-2.5099998
13.037003	-46.4	13	7	3	-50.470001	-4.0700011
1.5810013	-47.4	9	5	4	-60.809998	-13.409998
-1.557003	-43.4	8	3	2	-53.885002	-10.485003
14.335003	-43.4	6	3	2	-61.27	-17.870001
8.6369972	-49.4	5	2	5	-49.095001	.30499879
6.9150047	-43.4	8	3	2	-59.644997	-16.244997
-.83099747	-42.4	7	4	1	-55.205002	-12.805002
.875	-49.4	2	2	5	-48.02	1.3799995
1.1539993	-43.4	8	3	2	-42.445	.95500028
10.046997	-49.4	10	2	5	-39.995003	9.4049969
4.9570007	-46.4	13	7	3	-44.764999	1.6350006
2.2809982	-49.4	5	2	5	-51.110001	-1.7100006
7.368	-43.4	8	3	2	-38.84	4.5599999
2.3460007	-46.4	13	7	3	-72.5	-26.1
16.289001	-46.4	13	7	3	-53.425003	-7.025003
8.0469971	-43.4	8	3	2	-60.775002	-17.375002
4.9260025	-43.4	8	3	2	-59.715	-16.315001
-2.0630035	-46.4	13	7	3	-60.489998	-14.089998
22.362003	-43.4	8	3	2	-56.754997	-13.354998
-8.697998	-46.4	13	7	3	-63.674999	-17.275
-2.9729996	-51.4	3	1	6	-56	-4.5999999
16.526001	-46.4	13	7	3	-49.699997	-3.2999969
19.596001	-46.4	13	7	3	-45.224998	1.1750015
6.9630013	-47.4	9	5	4	-55.169998	-7.7699981
10.18	-49.4	5	2	5	-50.084999	-.68499911
11.819	-51.4	4	1	6	-46.48	4.9200006
9.4850006	-42.4	7	4	1	-43.654999	-1.2549988
15.434998	-47.4	9	5	4	-44.005001	3.394999
14.382999	-46.4	13	7	3	-45.614998	.78500211
10.254997	-43.4	6	3	2	-47.525002	-4.1250014
17.903996	-43.4	6	3	2	-56.050003	-12.650003
3.8390045	-51.4	1	1	6	-63.195	-11.795
8.1840019	-46.4	13	7	3	-44.27	2.1299996
11.014	-49.4	10	2	5	-46.380001	3.019999
18.516003	-46.4	13	7	3	-54.549999	-8.1499996
29.547001	-47.4	9	5	4	-34.080002	13.319998
4.4259987	-46.4	13	7	3	-55	-8.6000004
7.7509956	-49.4	5	2	5	-55.459999	-6.059999
10.878002	-46.4	13	7	3	-59.324997	-12.924997
13.893997	-46.4	13	7	3	-51.544998	-5.1449981
22.478001	-49.4	5	2	5	-51.68	-2.2800002
5.5779991	-46.4	13	7	3	-55.825001	-9.4250011
10.216999	-43.4	8	3	2	-48.254997	-4.8549972
2.9259987	-49.4	5	2	5	-63.375	-13.975
12.198002	-46.4	13	7	3	-57.355	-10.955
15.754002	-46.4	13	7	3	-53.325001	-6.9250007
11.637993	-49.4	10	2	5	-64.075005	-14.675005
12.809998	-51.4	3	1	6	-61.255001	-9.8550014
14.025002	-43.4	8	3	2	-46.764999	-3.3649993
5.3850021	-49.4	10	2	5	-61.66	-12.26
14.271999	-43.4	8	3	2	-51.52	-8.1200008
11.127998	-46.4	13	7	3	-46.355003	.044996642
1.6290054	-46.4	13	7	3	-62.049999	-15.65
1.1049995	-43.4	8	3	2	-55.044998	-11.644999
10.155998	-42.4	7	4	1	-55.43	-13.030001
17.490997	-46.4	13	7	3	-49.700001	-3.3000007
7.1710014	-46.4	13	7	3	-52.689999	-6.2899985
18.395	-46.4	13	7	3	-53.345001	-6.9450011
13.496002	-49.4	5	2	5	-54.875	-5.4749999
12.415997	-49.4	10	2	5	-51.105	-1.7049996
14.233997	-42.4	7	4	1	-41.474998	.9250015
20.598995	-49.4	2	2	5	-43.75	5.6500001
9.1379967	-43.4	8	3	2	-57.900002	-14.500002
12.216	-43.4	8	3	2	-58.360001	-14.960001
-8.1549988	-43.4	8	3	2	-63.824997	-20.424997
1.5059967	-46.4	13	7	3	-72.260002	-25.860003
3.1430016	-43.4	8	3	2	-53.720001	-10.320002
11.002998	-49.4	10	2	5	-52.404999	-3.0049987
7.3810005	-46.4	13	7	3	-37.665001	8.7349987
11.674	-46.4	13	7	3	-46.239998	.16000214
6.5909996	-42.4	7	4	1	-53.695	-11.295
9.6660004	-47.4	9	5	4	-38.674999	8.7250004
-5.9949989	-47.4	9	5	4	-56.779999	-9.3799992
15.386002	-47.4	9	5	4	-47.470001	-.070001222
6.9690018	-51.4	3	1	6	-73.154999	-21.754999
8.0089951	-46.4	13	7	3	-66.100006	-19.700006
7.4409981	-46.4	13	7	3	-51.165001	-4.7650008
5.3419991	-49.4	5	2	5	-47.334999	2.065001
26.396999	-51.4	4	1	6	-40.574997	10.825003
25.335999	-43.4	8	3	2	-40.940002	2.4599977
14.500999	-46.4	13	7	3	-46.925003	-.52500308
11.771999	-46.4	13	7	3	-46.275002	.12499847
4.8429985	-49.4	5	2	5	-54.190002	-4.7900023
1.6940002	-51.4	3	1	6	-63.110001	-11.710001
15.671001	-43.4	8	3	2	-44.055	-.65500033
12.167	-49.4	5	2	5	-56.115002	-6.7150016
21.255005	-46.4	13	7	3	-48.224998	-1.8249985
15.208	-46.4	13	7	3	-49.845001	-3.4450011
10.412003	-46.4	13	7	3	-51.635002	-5.235002
6.7970009	-49.4	5	2	5	-51.065002	-1.6650025
19.714001	-46.4	13	7	3	-54.504997	-8.1049976
19.260998	-52.4	11	6	7	-61.004997	-8.6049976
13.959999	-46.4	13	7	3	-55.18	-8.7800007
9.9469986	-49.4	5	2	5	-56.044998	-6.6449981
23.993	-47.4	9	5	4	-38.455002	8.9449978
.61899948	-49.4	10	2	5	-54.080002	-4.6800017
9.6570015	-49.4	2	2	5	-57.589996	-8.1899967
9.8720016	-42.4	7	4	1	-56.290001	-13.890001
6.7000008	-46.4	13	7	3	-48.550003	-2.150003
15.902	-47.4	9	5	4	-44.150002	3.2499986
18.924	-51.4	1	1	6	-47.019997	4.3800035
1.7879982	-49.4	10	2	5	-45.834999	3.565001
13.827	-46.4	13	7	3	-39.349998	7.0500016
13.860001	-51.4	3	1	6	-52.004997	-.60499728
.79399872	-46.4	13	7	3	-73.654999	-27.254999
2.4689941	-51.4	3	1	6	-63.825001	-12.425001
13.591999	-52.4	11	6	7	-60.785	-8.3850002
11.552994	-49.4	10	2	5	-64.700005	-15.300005
17.545998	-51.4	1	1	6	-53.419998	-2.0199981
11.606003	-46.4	13	7	3	-53.080002	-6.6800017
10.224003	-46.4	13	7	3	-47.540001	-1.1400009
16.647999	-46.4	13	7	3	-43.040001	3.3599992
24.783001	-43.4	8	3	2	-34.474998	8.9250011
6.4630051	-43.4	8	3	2	-56.610001	-13.210001
8.1910019	-43.4	8	3	2	-52.695	-9.2950001
-4.7780037	-46.4	13	7	3	-46.690002	-.29000244
-4.718998	-46.4	13	7	3	-59.970001	-13.570002
10.007999	-46.4	13	7	3	-47.345001	-.94500124
25.131996	-51.4	4	1	6	-40.285	11.115
9.5379982	-43.4	8	3	2	-51.345001	-7.9450011
.94499969	-46.4	13	7	3	-61.43	-15.030001
15.011997	-49.4	10	2	5	-47.34	2.0599999
8.7600021	-49.4	5	2	5	-52.315002	-2.9150023
14.952003	-43.4	8	3	2	-66.165001	-22.765001
7.348999	-46.4	13	7	3	-47.139999	-.73999941
21.979	-51.4	3	1	6	-54.135002	-2.735002
25.912003	-46.4	13	7	3	-47.34	-.94000018
15.647003	-47.4	9	5	4	-64.800003	-17.400003
12.127003	-43.4	8	3	2	-50.555	-7.1550002
1.0329971	-47.4	9	5	4	-45.305	2.0949998
18.549	-46.4	13	7	3	-40.57	5.8300004
17.017002	-49.4	5	2	5	-53.75	-4.3499999
5.3790016	-49.4	5	2	5	-50.629997	-1.2299973
13.488998	-47.4	9	5	4	-47.690002	-.29000244
8.3600006	-43.4	8	3	2	-66.209999	-22.809999
7.1490021	-46.4	13	7	3	-63.509998	-17.109999
1.9860001	-46.4	13	7	3	-66.925003	-20.525003
7.9079971	-46.4	13	7	3	-45.485001	.91499937
-.1969986	-43.4	8	3	2	-41.799999	1.6000007
10.021999	-49.4	5	2	5	-53.309998	-3.9099975
27.645996	-52.4	12	6	7	-57.385002	-4.985002
18.376995	-51.4	4	1	6	-48.650002	2.7499986
16.465004	-51.4	1	1	6	-49.009998	2.3900018
15.149002	-46.4	13	7	3	-53.425003	-7.025003
-1.5769997	-47.4	9	5	4	-55.190002	-7.7900023
15.334999	-49.4	5	2	5	-39.669998	9.7300014
18.935997	-46.4	13	7	3	-42.154999	4.2450013
13.045002	-42.4	7	4	1	-40.580002	1.8199981
14.996002	-43.4	8	3	2	-50.394997	-6.9949965
22.328999	-46.4	13	7	3	-47.27	-.87000048
20.874001	-43.4	6	3	2	-44.934998	-1.5349976
9.9269981	-49.4	5	2	5	-49.580002	-.18000183
16.862003	-43.4	6	3	2	-56.91	-13.51
12.153	-49.4	10	2	5	-54.480003	-5.0800033
5.1339989	-43.4	8	3	2	-60.299999	-16.9
